pidfksipycmyg.com,59.88235294117647,4.038823529411765
qxxsoxcwrcplo.net,68.88235294117646,4.261176470588234
jikexotpwevyx.biz,62.88235294117647,3.1588235294117646
wmfgrwgumcelx.ru,53.875,3.6174999999999997
keibffyvryomh.org,55.88235294117647,3.901764705882353
xiddynlbhwwyx.co.uk,69.89473684210526,2.6842105263157894
lapgjjlkyaowj.info,59.888888888888886,3.55111111111111
yekidrxpoxwjj.com,61.88235294117647,3.7499999999999996
mvndqaqqtuhkl.net,56.88235294117647,3.3129411764705883
aaifkidvjspwc.biz,60.88235294117647,3.322941176470588
nbsnpavjvevux.ru,59.875,3.1812499999999995
oqnbtigwlydyg.org,54.88235294117647,3.6147058823529408
owqkwqbpqyoih.co.uk,58.8421052631579,3.107368421052632
pmlxbyldgtvmg.info,63.888888888888886,3.4727777777777775
psxpbunexaosx.com,66.82352941176471,4.421764705882353
qisdfdxrnuvwg.net,57.88235294117647,3.218823529411764
qovmilsksuhga.biz,61.88235294117647,3.632941176470588
reqamtdxipoky.ru,49.875,4.111875
tymvnykficeis.org,58.88235294117647,4.292941176470588
hdhxheghbfqmj.co.uk,69.89473684210526,2.803157894736842
vxkelpprbmgjs.info,64.88888888888889,3.5694444444444446
jcfgfulttpsns.com,61.88235294117647,4.174117647058824
vqrxytcakxwge.net,65.88235294117646,3.5070588235294116
jumasyxcdbjku.biz,65.88235294117646,2.859411764705882
xppgwkhmdiyhw.ru,56.875,2.5062500000000005
ltkiqpdovlllw.org,54.8235294117647,3.757058823529411
xruffkmnhcivv.co.uk,69.89473684210526,3.345789473684211
yhpsjpguacliu.info,59.888888888888886,3.7744444444444443
aqsndbraamkwv.com,59.88235294117647,4.447058823529412
bgnbhglhsmnje.net,62.88235294117647,3.807058823529412
ajahqfeijxbtv.biz,61.88235294117647,2.892941176470588
byuuukxpcxegu.ru,55.8125,2.8999999999999995
cixpovjuciduo.org,56.8235294117647,4.543529411764706
dxsdsbdcuighw.co.uk,68.89473684210526,3.34
rqgypjcjptdwb.info,59.888888888888886,3.089444444444444
fshdvroocwojb.com,59.88235294117647,4.849411764705882
smevwtovewntd.net,53.88235294117647,4.567058823529412
gofadcbbqaygt.biz,59.88235294117647,3.471176470588235
voldtqfeyffdt.ru,47.8125,3.3168749999999996
jqmhayrjliqpt.org,54.88235294117647,3.5017647058823527
wkjabbrqnipad.co.uk,60.89473684210526,3.4078947368421053
kmkehjevalbmt.info,60.888888888888886,4.182222222222221
avocsuifwemhp.com,56.88235294117647,4.912941176470588
bjpnkdssjjxpx.net,68.88235294117646,2.7505882352941176
brmyafurlhwer.biz,55.88235294117647,3.657058823529411
cfnkrnffxmimq.ru,55.875,3.5375
ettgwclagpont.org,54.88235294117647,4.895294117647059
fhurokvnsuavc.co.uk,66.89473684210526,3.948421052631579
fprdemxmusykd.info,58.888888888888886,3.842222222222222
gdsovuiahxksc.com,66.88235294117646,4.513529411764706
chiqftsvhijlx.net,64.82352941176471,3.4299999999999997
pjjulyoxkfmto.biz,59.88235294117647,3.2164705882352935
eggydefutftdq.ru,45.875,3.2649999999999997
rihdjjbwwcwlq.org,57.88235294117647,3.0411764705882356
gfnujbvqqtlrq.co.uk,61.89473684210526,2.758947368421053
thoypgrstqoah.info,57.888888888888886,4.5105555555555545
